X1,X2,X3
-2.8876444970593296,0.4545996214946503,-0.18303749574062975
-2.173811269862045,1.4870067196586256,-0.6005784935306437
-5.004964719390824,0.2259975696354668,0.9914037947724584
-0.4661964887943295,-2.8872515957661733,-0.8825796670650341
-1.5850867754096951,-0.5973177073892478,-1.089495549385259
-3.0448632560291786,5.350967074486152,0.7060664357251143
-1.4079662545395932,1.0239933896972773,-0.8331734399850775
0.09384641949035101,1.3050259578366898,0.2894626205578594
-1.0320171610302291,3.1724302877709007,-0.38247117368253
-6.315877395604553,0.5312696281634147,0.04700417888999906
-0.002008060549632873,2.6838006509155026,0.4005620384372117
2.4363962976189177,2.475647451444129,1.0195304817342532
-3.467627583744406,-3.852411976077077,-0.2575724294195105
-2.029477763325008,2.537926783443445,-0.5159480746531215
1.040613833299163,-3.669452508182797,0.3122969233737973
-4.255671279797645,-3.9118988777420403,0.3107200070569027
-0.5729294689844004,-2.0078962236207003,-0.843280486041766
-0.9059873737341916,-0.8471138526677469,-0.9141017359257336
-2.0946822898387767,3.179966749122533,-0.3888867619818143
-2.9782691900248057,-1.2967983832896592,-0.3571180921076829
-0.7683286085242431,-4.403072963753434,5.07734
-0.7505416535880334,1.4598161437541393,-0.463062560349462
-3.500353036335292,0.3322678107164811,0.40095398066739213
-0.4523120060440913,0.4069544230833062,-0.3760030454112935
2.078788603719076,-2.735795334237988,0.4633535725802418
-2.2099355434025467,1.9967825340062184,-0.5030921364821653
0.10887393055690132,1.3402964744524195,0.30970343905067754
0.8004961443072114,0.6525595618098247,0.8155856039325641
-0.005818309742344541,-2.306666039263481,-0.35181818280431243
-0.6651543880423174,-0.9402281779010656,-0.7582148426006783
-0.9571879233472488,-3.257690759227008,-1.3062291631587055
-3.0910352746670413,-2.6983110392083343,-0.4552824997037962
-2.6865637948174257,-0.2282510897063121,-0.4737258997893365
-1.1077006891271193,4.698049578676473,-0.18996646701675224
-2.754226371443924,-2.844253483229044,-0.8043891723373169
1.8413924186542965,1.363914561566764,1.1681989129460797
-3.901110769819836,-7.224779239247902,-0.3951448074604737
-1.6476070399522476,3.5544289702106573,-0.463887161715777
-2.4324847619560783,-1.3867837855064895,-0.8591745385796785
-5.91130756653196,-0.8660736143567958,0.2334544202248619
-4.1249135114032685,-2.7052628832943166,0.4265531478761744
-0.16257122965248727,-2.0536396666034085,-0.4699020152288234
-2.0996037273545167,1.925526745186664,-0.5745803437913202
-1.5422147935386614,0.5972874503249839,-0.9099984582343656
-3.8646728286847623,0.3459589745301526,0.7135910798259567
-0.6674112926519045,2.1572061566125607,-0.29537390016653425
-4.6376153940269145,-6.645109148853541,0.00043938533245224676
1.390039957297604,-2.586384699600792,0.5957502939265364
-2.2143433471167593,0.12448609705007685,-0.7812995376822041
2.7094745400034546,1.9399246449198406,0.7097838553061722
-0.5686063927284897,-3.9302696249624165,-1.1279986895164928
2.764923058172804,0.5289205605833184,0.4471636732116217
-1.7603699451850956,-0.9877247504075016,-1.1302433843708102
1.2382486174737024,-3.2330771568659027,0.4602521331527548
1.6864840698928645,4.455143093770332,1.6615870972098563
-2.5311713806431277,-0.08085391954664245,-0.5853407927243212
-2.7509077428338617,-1.877395581702186,-0.6624311433186054
-1.6539400915996538,5.383822714816918,-0.18897214067189416
-1.9740410354204856,0.6405282185345967,-0.8237133658630191
-0.37365104890919465,0.4077328653680044,-0.30385705714260197
-2.7485037765689935,-1.151376555508214,-0.5557500105296018
-3.734436844549308,1.2419642291083963,0.7450167577419805
-2.522978613759524,-0.5000150927755118,-0.6549088636398784
-4.101177487903003,1.960665158491694,1.1130531656637153
-3.5884832833015876,-0.1129606754681021,0.4152195111747661
-3.637116636806193,1.2917541889378767,0.6692558032134774
-4.416513090932902,-5.413011677494454,0.14459536774064366
-1.5559067173852896,4.418233197641019,-0.3371541721676091
-3.1508353498623687,-2.3100589490629906,-0.3372662776829493
-1.5185584743971572,0.4698910476815438,-0.9281522564710032
-2.3515300891393522,-7.002164705546598,-1.7607220125546663
-2.218563908655606,1.9074957764799372,-0.5113084763477904
-0.8097909212649923,2.1392698060918147,-0.4032525281665544
-4.042296848162986,2.428446992744661,1.1480314986473228
-0.9690411106549917,-4.087151158626134,-1.4374159482899709
-2.3963166870556205,4.156633795252402,-0.05467957500968379
-1.2470733294984315,-1.8276073704767084,-1.222198817374372
-2.2764412450957985,0.8159029447188881,-0.6388080228223425
-1.2181105363620155,0.3477173552046916,-0.8862907709566427
-3.343039266404209,3.4663080446264773,0.7200331059885353
-0.9273006065053366,0.28589247713624416,-0.7571193615201837
-0.8862735585566994,-1.1860410715829113,-0.9526270512868186
-2.1442890168940303,0.3794428721871417,-0.7830946455314152
-2.3806308382843233,4.812693635535415,0.03228576061485422
-4.918780923418775,1.5340579791718216,1.2088853791287562
-3.1575820373540298,0.27615849219729416,0.05741247629384984
-2.2941805401975954,-0.3326831603250208,-0.7994724038308053
-2.814302391528018,3.1955234323838315,0.1578501998262951
-3.5979805761071644,1.09390479260485,0.6047943257293894
0.5014838031554945,-3.9636981691967885,-0.11382755524734535
-5.389345882338697,1.6408009792167983,1.025602741170698
-2.0677903038145007,-5.049073294845589,-1.6363807531417618
-1.928709286009349,0.36132402790023344,-0.8824313913911913
-8.329214111085706,-2.850651132763917,-1.3167840467864789
-0.038661442005295976,1.4536287331093685,0.17939249849663652
-1.2416435377162114,-7.675935342387724,-2.0977068381276784
0.4261787437199027,1.418208740770069,0.6261256873485194
-1.8679922571534344,-5.593796393175348,-1.7952308504453722
-3.7234398034290894,-0.28961686715862894,0.5061255427705241
-1.0309997965744728,4.767718569933005,-0.14265548925549654
-1.1260894216455568,-4.200984185554938,-1.5328844194465088
-0.08372424478418106,3.1496116418919726,0.3888152815484648
-3.886271534112351,-1.5629383290871024,0.4432949750981663
-4.363449856433915,-2.8821984559054035,0.5074061878523808
-3.8034913598329183,3.2452698915213456,1.1014061928133778
-1.9938994130204863,1.7061812012914004,-0.6558920501750449
-1.977483107451868,3.4093812092901428,-0.4070292853358636
-2.946561803074188,2.7232382037021696,0.21468892985867805
-3.7314202354826516,-4.246235196655421,-0.08071753407360792
-4.905106761278092,3.0701941967088064,1.4420164614562434
-0.9586875332983252,-3.943872698122884,-1.4100190417942349
0.524253481019163,-1.5256065101613054,0.2717259078019689
-0.1789318549557748,0.11777028375144995,-0.16031304116775585
-2.7144230954124464,2.2630241279718075,-0.07484274213700565
-2.8649405655878937,2.7319757920410765,0.1366597920309262
-4.45924259852803,2.3759028399776994,1.3245146256867075
-0.9689132916317807,1.4555183183030982,-0.6059431629146452
-3.7639842195515314,-0.38059692694466907,0.5258904020140741
-4.344244917789936,3.9237205474350185,1.5215549572404847
-3.3159322741697532,3.368193390831093,0.6786868151605019
-1.3168562723557657,1.97370525362498,-0.671874330418546
-5.22633641383493,0.062307297816223524,0.8801567604844415
-1.5555124680965122,-2.1880431760996597,-1.3280896805202105
-2.7511436706118904,1.9533931995501652,-0.08759466528039273
-2.1039893478070373,3.90233341612673,-0.2758384839371949
0.13765917728442467,4.1896374877354985,0.7656704375144678
-1.7261537888498777,9.147821363788891,0.38421692194408064
-2.3347889437099263,-3.1403895618351965,-1.1931380756151202
-3.5675187066280665,-1.4545181838707728,0.1949865474310344
-1.8609315797363568,-1.0230441860321358,-1.1116618187733238
-2.7963506626180425,-0.5656096279137383,-0.42326584329356015
-1.8735945129469669,2.0965889106197206,-0.6400174929955904
-2.1086771918891376,1.8378202090955829,-0.5831232468407348
